2020-10-22 15:54:02,675 [  38372]   INFO - .history.utils.LocalHistoryLog - local history version mismatch (was: 0, expected: 6), rebuilding... 
2020-10-22 15:54:02,675 [  38372]   INFO - .history.utils.LocalHistoryLog - FS has been rebuild, rebuilding local history... 
2020-10-22 15:54:02,770 [  38467]   INFO - rains.ide.BuiltInServerManager - built-in server started, port 63342 
2020-10-22 15:54:02,933 [  38630]   INFO - com.intellij.ide.ui.UISettings - Loaded: fontSize=13, fontScale=1.0; restored: fontSize=13, fontScale=1.0 
2020-10-22 15:54:03,947 [  39644]   INFO - pl.local.NativeFileWatcherImpl - Starting file watcher: C:\Program Files\JetBrains\IntelliJ IDEA 2020.1.3\bin\fsnotifier64.exe 
2020-10-22 15:54:04,051 [  39748]   INFO - stubs.SerializationManagerImpl - Name storage is repaired 
2020-10-22 15:54:04,115 [  39812]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FilenameIndex'; old = -1, new = 3 
2020-10-22 15:54:04,379 [  40076]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'FrameworkDetectionIndex'; old = -1, new = 0 
2020-10-22 15:54:04,423 [  40120]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'TodoIndex'; old = -1, new = 4107 
2020-10-22 15:54:04,570 [  40267]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'IdIndex'; old = -1, new = 4112 
2020-10-22 15:54:04,700 [  40397]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'filetypes'; old = -1, new = 2 
2020-10-22 15:54:04,736 [  40433]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Stubs'; old = -1, new = 46 
2020-10-22 15:54:05,283 [  40980]   INFO - pl.local.NativeFileWatcherImpl - Native file watcher is operational. 
2020-10-22 15:54:05,540 [  41237]   INFO - gs.impl.UpdateCheckerComponent - channel: release 
2020-10-22 15:54:06,341 [  42038]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'Trigram.Index'; old = -1, new = 4099 
2020-10-22 15:54:06,416 [  42113]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'fileIncludes'; old = -1, new = 6 
2020-10-22 15:54:06,827 [  42524]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'DomFileIndex'; old = -1, new = -1142435850 
2020-10-22 15:54:06,881 [  42578]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'RelaxSymbolIndex'; old = -1, new = 0 
2020-10-22 15:54:06,938 [  42635]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'XmlTagNames'; old = -1, new = 1 
2020-10-22 15:54:06,987 [  42684]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'XmlNamespaces'; old = -1, new = 7 
2020-10-22 15:54:07,040 [  42737]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'html5.custom.attributes.index'; old = -1, new = 1 
2020-10-22 15:54:07,159 [  42856]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'SchemaTypeInheritance'; old = -1, new = 2 
2020-10-22 15:54:07,208 [  42905]   INFO - ateSettings.impl.UpdateChecker - failed to load plugin descriptions from : Malformed URL:  
2020-10-22 15:54:07,228 [  42925]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'json.file.root.values'; old = -1, new = 5 
2020-10-22 15:54:07,273 [  42970]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'HashFragmentIndex'; old = -1, new = 19115597 
2020-10-22 15:54:07,383 [  43080]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'ImageFileInfoIndex'; old = -1, new = 8 
2020-10-22 15:54:07,412 [  43109]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'HtmlTagIdIndex'; old = -1, new = 3 
2020-10-22 15:54:07,453 [  43150]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'XsltSymbolIndex'; old = -1, new = 0 
2020-10-22 15:54:07,499 [  43196]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'CssIndex'; old = -1, new = 29 
2020-10-22 15:54:07,572 [  43269]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'css.template.selectors'; old = -1, new = 29 
2020-10-22 15:54:07,610 [  43307]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'CompassFunctionsIndex'; old = -1, new = 32 
2020-10-22 15:54:07,810 [  43507]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'bytecodeAnalysis'; old = -1, new = 4107 
2020-10-22 15:54:07,874 [  43571]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.auto.module.name'; old = -1, new = 5 
2020-10-22 15:54:07,910 [  43607]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.source.module.name'; old = -1, new = 2 
2020-10-22 15:54:07,945 [  43642]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.null.method.argument'; old = -1, new = 4097 
2020-10-22 15:54:07,997 [  43694]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.simple.property'; old = -1, new = 3 
2020-10-22 15:54:08,019 [  43716]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.fun.expression'; old = -1, new = 4100 
2020-10-22 15:54:08,067 [  43764]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.binary.plus.expression'; old = -1, new = 4099 
2020-10-22 15:54:08,123 [  43820]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'RefQueueIndex'; old = -1, new = 0 
2020-10-22 15:54:08,155 [  43852]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'xmlProperties'; old = -1, new = 2 
2020-10-22 15:54:08,187 [  43884]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'ant-imports'; old = -1, new = 5 
2020-10-22 15:54:08,220 [  43917]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'groovy.trait.fields'; old = -1, new = 5 
2020-10-22 15:54:08,242 [  43939]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'groovy.trait.methods'; old = -1, new = 25 
2020-10-22 15:54:08,263 [  43960]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'aj.declarations'; old = -1, new = 1 
2020-10-22 15:54:08,298 [  43995]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'JavaFxControllerClassIndex'; old = -1, new = 1 
2020-10-22 15:54:08,329 [  44026]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'javafx.id.name'; old = -1, new = 2 
2020-10-22 15:54:08,365 [  44062]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'javafx.custom.component'; old = -1, new = 1 
2020-10-22 15:54:08,400 [  44097]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'javafx.stylesheets.name'; old = -1, new = 5 
2020-10-22 15:54:08,433 [  44130]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'com.intellij.uiDesigner.FormClassIndex'; old = -1, new = 0 
2020-10-22 15:54:08,470 [  44167]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'IdeaPluginRegistrationIndex'; old = -1, new = 3 
2020-10-22 15:54:08,507 [  44204]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'PluginIdModuleIndex'; old = -1, new = 1 
2020-10-22 15:54:08,542 [  44239]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'PluginIdDependenciesIndex'; old = -1, new = 1 
2020-10-22 15:54:08,579 [  44276]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'devkit.ExtensionPointIndex'; old = -1, new = 0 
2020-10-22 15:54:08,614 [  44311]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'VtlFileIndex'; old = -1, new = 1 
2020-10-22 15:54:08,654 [  44351]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'java.cucumber.java8.step'; old = -1, new = 4097 
2020-10-22 15:54:08,710 [  44407]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'groovy.cucumber.step'; old = -1, new = 6 
2020-10-22 15:54:08,746 [  44443]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'editorconfig.index.name'; old = -1, new = 5 
2020-10-22 15:54:08,782 [  44479]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'yaml.keys.name'; old = -1, new = 1 
2020-10-22 15:54:08,822 [  44519]   INFO - il.indexing.FileBasedIndexImpl - index version changed for 'js.test.names'; old = -1, new = 22 
